"ID","A_WT","B_WT","C_WT","D_WT","A_KO1","B_KO1","C_KO1","D_KO1","padj","log2FoldChange","pvalue","foldChange","log10padj"
"BEAN1",93.6514667310057,91.6696190492469,95.7579175251507,93.722380924915,89.8044950194685,78.8195858420649,88.835326954096,77.4602095723241,0.791970200968824,-0.163480581348251,0.329495103793267,0.892868376203845,0.101291159064894
"BCOR",3248.00314162534,3225.49147957001,2468.52862389355,3275.45228180888,2905.8960672349,2798.0952973933,2929.73413325931,2924.12291135523,0.84935224121192,-0.0798539107746449,0.437139552634171,0.946153450636108,0.0709121628900236
"PIGV",191.559818313421,232.371825031812,256.889028745356,242.518738269625,156.326343182038,167.960784115829,199.650528618484,213.015576323891,0.388591327785623,-0.32550472799844,0.045869411933649,0.798019149884669,0.410506895802309
"MPZL1",6073.51046174829,5840.20747407934,5454.5183021057,5505.46522175429,6297.40162605656,6095.38130511969,5658.90190978721,5355.96580661267,0.925503796963351,0.033334144836467,0.651204610871433,1.02337446763565,0.033621795174882
"MAP3K2",1289.83610997703,1235.40800555904,1122.3932832996,1180.7087576314,1453.50238235214,1198.24537047996,1185.99740624283,1190.44111553256,0.896607679597942,0.058160800983286,0.545641405296278,1.04113763511481,0.0473975456478691
"NME4",903.523809711635,1152.26579293298,1772.44222342226,1114.04025986007,894.718857786557,1061.24942365923,1478.14657426712,1535.95441875648,0.993754546231674,0.00798701287695243,0.973619895842239,1.00555152839521,0.00272087151905743
"BBS1",1034.42301889247,1133.07912848081,991.646895909494,1006.79093735837,851.479656480887,875.46039988865,826.0769578618,878.561850675571,0.00677053046317515,-0.279176713523859,0.000117775006117054,0.824061140773873,2.16937730351505
"SLC5A6",1088.69830074794,1076.5850609272,1234.72468655026,1263.80282731741,1123.11053647804,1177.60214561657,1348.09898223123,1442.18679664261,0.742712241906025,0.126253102157577,0.254298769172358,1.09145534196146,0.129179417678023
"WDR70",976.955073398446,850.608790712779,786.319822754603,882.149832829355,890.284067909052,958.971627745123,924.070565945185,859.19679828249,0.894207241219233,0.0563630599866972,0.534427820525939,1.03984108242576,0.0485618175715186
"CDH1",7.44954848996637,35.1755514956412,500.887568593096,112.080373064847,12.1956721631377,92.8945118852908,749.147396375779,941.753074274046,0.785227543922303,1.45364881178137,0.315410917858537,2.73899913757019,0.10500447478311
"H3F3B",27083.3656458791,25893.4696040035,21099.8888269842,22210.2718589796,21608.5136781413,20859.0403960608,20983.4537234252,18524.2014339078,0.263087690964868,-0.232115714383198,0.0210448790686289,0.851385417856274,0.579899470694565
"PHF7",136.220315245099,152.427389814445,169.417854082959,131.404575317407,125.282814039505,134.180961612087,124.55262335832,129.440087048489,0.668017547720364,-0.200103044217992,0.185329437686063,0.87048838660877,0.175212129174111
"KLHL20",1273.87279178425,1198.1006024576,1032.15986101629,1231.91789360069,1316.0238961495,1279.87994153067,1280.3277018745,1199.61403508718,0.735699897634562,0.100512290016035,0.244819942166059,1.07215410870446,0.133299304385322
"LOC440300",495.927085189189,465.809575866522,561.657016253288,398.078566402732,404.674576322296,532.97053283682,412.122650817971,468.83811056933,0.911931562166552,-0.0791285513627,0.59350959171891,0.94662927806297,0.0400377529968837
"SAMD10",283.082842618722,292.063669994112,262.413523987192,290.829243901025,211.761216650846,261.793624404001,259.179355958858,290.475785896215,0.763402182886947,-0.139016878430646,0.282728806304424,0.90813779314044,0.117246602555115
"CTSO",84.0734758153347,91.6696190492469,79.1844317996439,79.2292292354952,110.869746937615,80.6962426478284,79.6770458248078,61.1527970307822,0.992616835246238,-0.00961584255938762,0.963445318484874,0.993356968979961,0.00321836323849454
"METTL16",950.349543077138,997.706551512733,1050.57484515574,859.927000238911,1008.9146971323,912.993536003919,906.669831799537,966.214193086359,0.958166892927307,-0.0248188355178893,0.778884666267541,0.982944022664345,0.0185588391837612
"VSNL1",180.917606184897,382.667363240461,440.118120932904,342.038379870308,240.587350854626,350.934822677765,554.076008321939,576.874718657045,0.767284387506681,0.35604975663973,0.291107137008751,1.27991655570864,0.115043638614958
"EED",533.174827639021,471.139204881013,622.42646391348,490.834737215019,580.957473953105,522.648920405121,598.035757742523,594.201344482434,0.788794807229935,0.115472979739033,0.322985561263577,1.08333015122339,0.103035957091703
"YAP1",541.68859734184,778.1258361157,1931.73183622852,1119.83752053584,1122.00183900867,801.332456060993,1541.33871405921,1703.10539730728,0.883211532742912,0.241168272773937,0.510834178718182,1.18194939887104,0.053935268675217
"RDH14",271.376409277346,312.316260249178,353.56769547748,262.809150634813,289.370039507176,305.895059339442,310.465730282872,281.302866341598,0.983069811224646,-0.0160408062231568,0.902720304427727,0.988942944012524,0.00741564030306557
"SYBU",541.68859734184,751.477691043245,825.912038654425,526.584511382254,360.32667754725,524.525577210884,614.520663775242,442.338565189324,0.358368893552707,-0.445546291537344,0.038737566103365,0.734306211276498,0.445669694168117
"LEPROT",1337.72606455539,1365.45095351262,1484.24772163984,1394.24119252219,1296.06734170072,1441.27242682633,1421.36523126554,1515.57015307955,0.951938065252529,0.0237333500057993,0.747687515555951,1.01658676254223,0.0213913066513013
"TRDMT1",154.312075863589,188.668867112985,228.345803329206,204.836543877134,154.108948243285,155.762514878366,177.670653908192,197.727377066196,0.770675070574965,-0.181322116979726,0.295382251894582,0.881894438694706,0.113128689134968
"LINC01012",79.8165909639253,65.0214739767914,61.6901968671644,75.3643887849832,54.3261759994316,81.6345710507101,67.7712803567331,85.6139158430951,0.974827327378335,0.0412696733799635,0.857162376662674,1.02901903759607,0.0110723047199106
"FAM120B",1741.06590422642,1855.7768228458,1234.72468655026,1749.80651396929,1760.61158136933,1790.33059269833,1569.72938556001,1586.9150829488,0.971926858501446,0.0277030480150986,0.83918595332445,1.01938783934491,0.0123664162922561
"APOPT1",1018.45970069969,919.893967901163,813.021549756809,911.136136208194,967.892890765383,995.56643545751,928.649706509829,858.177584998643,0.94449979094572,0.0349595890500245,0.715318457687608,1.024528124844,0.024798133868278
"USP44",325.651691132815,444.491059808558,902.334222833151,619.340682194541,364.761467424755,404.419541642024,877.363332185815,1184.32583582948,0.863208697976564,0.304511135829015,0.462519353221124,1.23500008048378,0.0638841922081466
"BRSK1",6043.71226778843,5690.97786167359,4844.06157788287,5532.51910490787,4968.07336027455,5409.46324261315,4894.18543549164,4699.59245181561,0.522784886335398,-0.146639564892938,0.0898916847365379,0.903352170570293,0.281676976324884
"FAM65C",23.4128666827514,33.0436998898448,40.5129651067945,12.5607314641639,45.4565962444223,39.4097929210325,25.6431871620071,26.4995453800056,0.864759619365329,0.319356055025058,0.467363103638964,1.24777348258622,0.0631045983057415
"FAM126B",1310.05631302123,1224.74874753005,1068.06908008822,1321.77543407509,1242.84986317067,1239.53182020676,1232.7046400022,1180.2489826941,0.987618312913292,-0.00811822405268421,0.925510897290505,0.994388678494648,0.00541086575969427
"LPHN2",6787.60289557221,7641.62208097733,7598.02245593792,8385.73756749832,8541.40530407389,7806.89231197595,8028.14923793408,8727.52334957646,0.586122670079757,0.122166212467345,0.128103745608266,1.08836782498197,0.232011480631454
"KIAA0087",29.7981939598655,37.3074031014377,38.6714666928493,38.6484045051196,37.6957139587893,33.7798225037421,42.128093194726,43.8261712053939,0.924382000409158,0.121792530247144,0.64330209360744,1.08808595596135,0.0341485197042723
"FOSL1",5.32110606426169,7.46148062028754,34.9884698649589,29.9525134914677,3.32609240812846,8.44495562593553,37.5489526300818,52.9990907600112,0.930232234598754,0.394016988913352,0.664232131232181,1.31404710103697,0.0314086153020242
"DAD1",1531.41432529451,1478.43908861983,1580.92638837196,1474.43663187031,1412.48057598522,1390.60269307072,1416.78609070089,1451.35971619723,0.477589885496598,-0.0973165514727342,0.0710640407739054,0.934770071027054,0.320944879365138
"LTB4R",226.679118337548,306.986631234687,278.987009712699,229.958006805462,145.239368488276,175.467411338883,169.428200891833,301.687132018525,0.566137886189138,-0.396930993355808,0.115724382969727,0.75947217092975,0.247077780970689
"TP53INP2",7019.60311997402,6911.46290599205,5069.64513359115,5708.36934540616,5753.03116859287,6009.05509205457,4733.9155157291,4649.65100090714,0.553073614994797,-0.224603014509698,0.106062049626728,0.855830491624662,0.257217059548352
"PDE12",831.156767237676,787.719168341784,660.177181399357,684.076759740617,803.805665297712,808.839083284047,674.965319228544,673.69998062245,0.996574089399641,-0.000390425974489593,0.991891315488378,0.999729413951575,0.00149040853265426
"POLR2J3",682.165797438349,789.851019947581,745.806857647809,684.076759740617,653.022809462555,729.0811690391,534.843617950434,565.663372534735,0.47454055371367,-0.22526879087226,0.0700272596724389,0.855435633223037,0.323726667322075
"FLVCR1-AS1",112.807448562348,119.383689924601,188.753587429384,140.100466331058,137.478486202643,125.736005986151,144.700841842754,167.150978550805,0.978301542986383,0.0323854364277365,0.879312266471083,1.02270172337496,0.0095272615005043
"ATL1",3292.70043256513,2656.28710082236,1790.85720756171,2573.98374004096,3154.24430037516,3132.1402088192,2639.41662146087,2433.88132182513,0.851910733746752,0.139503103314028,0.44027874961873,1.10152566027145,0.0696059097781961
"DSC2",409.72516694815,499.919201559265,750.410603682672,504.361678791811,420.196340893563,470.102529843744,714.345928084484,772.563669155548,0.91211110068392,0.135060429799851,0.59553252946794,1.09813881028447,0.0399522587382002
"NDC1",1113.17538864355,1427.27465008072,1940.93932829825,1463.8083206314,1360.37179492454,1175.7254888108,1689.70286835368,1961.98557140426,0.958845823789099,0.0574511077645157,0.780316506749727,1.04062560270972,0.01825121896129
"EIF2AK3",1521.83633437884,1741.72276193569,1501.74195657232,1308.2484924983,1148.6105782737,1216.07361013472,1393.89038787767,1224.07515389949,0.17424151756494,-0.284884484181364,0.00977724887046192,0.820807327782203,0.758848355062995
"HAS2",7.44954848996637,15.9888870434733,23.0187301743151,11.5945213515359,3.32609240812846,8.44495562593553,21.9798747102918,26.4995453800056,0.989680139026117,0.0543366843982737,0.937788971697886,1.03838157128824,0.00450514510117606
"CLEC16A",1538.86387378448,1408.08798562855,1149.09501030181,1456.07863973038,1455.71977729089,1498.51045940212,1267.50610829349,1264.84368525334,0.980094386804527,-0.0168514122822451,0.884708842822322,0.988387443402463,0.00873209808864752
"RFTN2",60.6606091325833,44.7688837217252,91.1541714902877,48.3105056313995,104.217562121359,73.1896154247746,58.6129992274448,67.2680767338604,0.802163184450888,0.302666032427309,0.344955068326332,1.2334216136163,0.0957372739882881
"HN1L",4890.09647305649,5047.15867672307,5554.87996566572,5202.0752463891,5226.39987063919,5455.44133435435,5868.62654764791,5438.52208260423,0.656649967070772,0.0875367382877269,0.174905665698688,1.06255442426215,0.182666073179239
"USP20",1650.60710113398,1677.7672137618,1592.8961280626,1621.30056898977,1518.91553304533,1670.22455712947,1487.30485539641,1411.61039812722,0.61178248712365,-0.103378063371981,0.142699135479501,0.93085085508497,0.213402959280763
"SKAP2",761.982388402274,786.653242538886,463.136851107219,896.642984518774,603.131423340628,667.151494448907,603.530726420096,731.795137801693,0.844495132468783,-0.158209914156882,0.424092324647901,0.896136300991283,0.0734028492878097
"SLC2A14",54.2752818554692,76.7466578086718,117.855898492493,78.2630191228672,45.4565962444223,45.0397633383228,95.2461237445978,91.7291955461733,0.886644398865832,-0.237971634389861,0.522250433442231,0.847936636211627,0.0522505251237063
"SOS1",2362.57109253219,2348.23454378478,2042.22174106523,2459.00473663823,2530.04762511638,2226.65330003833,2263.01126704713,2452.22716093437,0.922218797506785,0.0400137352720336,0.6324107579052,1.02812361492726,0.0351660298391548
"TCERG1L",133.027651606542,128.977022150685,117.855898492493,106.283112389079,140.804578610772,151.070872863958,126.384279584178,130.459300332335,0.744145253728819,0.176510456910205,0.256544021736278,1.13014701445188,0.128342283895309
"RAB21",1255.78103116576,1068.05765450402,1078.19732136492,1168.14802616724,1206.26284668126,1120.36411304078,1123.72109456367,1127.24989193409,0.994065353425425,0.00220410473202297,0.976323369621402,1.00152893661424,0.00258506258555677
"CALM2",39483.6712180346,39003.2910538487,35010.5678459263,37857.0784228773,35132.4054095916,36844.4030675538,39670.010539625,34685.8664758597,0.866671080089959,-0.0486285258084429,0.47256664170451,0.966855016926726,0.0621456951482653
"TRIM25",90.4588030924487,131.108873756481,302.926489093986,171.019189935154,175.174200161432,143.564245640904,307.718245944085,369.974422036232,0.702661256052291,0.517544002451746,0.21698641502357,1.43151620547209,0.153253992309629
"DDN",177.72494254634,261.151821710064,437.355873311987,321.747967505121,93.130587427597,118.229378763097,225.293715780491,190.592884079271,0.159802446834885,-0.933078172682181,0.00817406463052213,0.523739683854995,0.796416575217563
"KCNH4",14.8990969799327,34.109625692743,45.1167111416576,24.1552528156997,6.65218481625693,15.0132544461076,32.0539839525089,18.3458391092347,0.693309587932967,-0.709450743466583,0.207220062719229,0.611552922279544,0.159072793804419
"MAP2K1",1168.51489171187,1247.13318939092,1567.11515026737,1406.80192398635,1311.58910627199,1317.41307764594,1595.37257272201,1662.33686595343,0.793226642199887,0.126988650471013,0.331776378799073,1.09201195496954,0.100602707520084
"MAF",67.0459364096973,107.65850609272,383.031670100603,191.309602300342,99.7827722438539,115.414393554452,330.613948767306,310.860051573143,0.947128961482376,0.193090427162922,0.731119915193253,1.14320998880803,0.0235908832490869
"TRIM69",21.2844242570468,31.9777740869466,23.0187301743151,23.1890427030718,28.82613420378,30.9648372950969,31.1381558395801,33.6340383669302,0.761108066790885,0.328121277695313,0.280430396771301,1.2553775180147,0.118553675057421
"GPR56",3812.04038443707,3705.15809087421,3814.6639644875,3811.69889431742,3313.89673596533,3246.61627397077,3037.80185058491,2938.39189732908,0.000136182832958172,-0.272800213316894,1.46186952089087e-06,0.827711430925518,3.86587763560558
"LDHB",16965.814575292,17275.4594875714,17288.9078593246,18227.553774727,18898.8570629859,17451.0316367943,18442.9465381607,19022.5967297086,0.529738710263948,0.0814832665874674,0.0939261471609666,1.05810534296344,0.275938290157169
"MED6",840.734758153347,807.97175859685,715.422133817713,787.461241791812,845.936169134006,838.865592176262,808.676223716153,721.60300496323,0.950556776809049,0.0295249800445736,0.744512653951836,1.02067600387685,0.0220219375902816
"SHISA9",477.8353245707,595.852523820105,565.340013081178,793.258502467579,432.3920130567,583.640266592433,817.834504845441,1096.67349341869,0.800186751549168,0.268908211704037,0.340608446112078,1.20489565372265,0.0968086433803174
"PSENEN",1389.87290398515,1254.5946700112,1176.71748651099,1097.6146879454,1110.91486431491,1155.0822639474,1101.74121985338,1063.03945505176,0.536399926479332,-0.150013587389531,0.0983704016072952,0.901241974619198,0.270511290346208
"PRSS35",101.101015220972,153.493315617344,303.847238300959,233.822847255973,48.7826886525508,75.066272230538,206.977153521914,222.188495878509,0.782966935836689,-0.518606965668732,0.311717194452034,0.698045525147681,0.106256577516601
"ZNF780B",700.257558056838,732.291026591077,586.517244841548,650.259405798637,636.392347421913,728.142840636219,653.901272631181,768.486816020163,0.901428686414237,0.063357464736812,0.563041621873521,1.04489463026415,0.0450686253717932
"ADK",610.862976177242,712.038436336011,895.888978384343,665.718767600685,739.501212073895,625.865044722111,800.433770699793,840.850959173255,0.939860139609149,0.0591030549301297,0.697841555770737,1.04181784572673,0.0269367688632343
"PROCR",12.7706545542281,38.3733289043359,112.331403250658,57.9726067576794,32.1522266119085,27.21152368357,84.2561863894519,97.8444752492515,0.973208275688955,0.122979526947752,0.8505162384293,1.08898156166505,0.0117942066968645
"GADD45GIP1",810.936564193482,717.368065350502,790.923568789466,747.846627174064,916.89280717408,793.82582883794,890.184925766818,886.715556946342,0.285284908473146,0.184598408146163,0.0247023080991686,1.1365005703321,0.544721201845167
"GPR158",123.449660690871,110.856283501415,123.380393734329,118.843843853243,161.869830528919,171.714097727356,107.151889212673,132.497726900028,0.65560388372345,0.264615811733738,0.1730160016474,1.20131609763553,0.183358482382399
"GPC2",10822.0655134954,8600.95530358573,8045.50657052661,8919.08554966897,9091.31924888447,9516.52666202646,8674.72388566183,7941.70990773091,0.930440671146558,-0.0468051132810455,0.666379371319627,0.968077791023824,0.0313113141131508
"BAX",630.018958008584,595.852523820105,796.448064031302,800.988183368603,669.653271503197,673.719793269079,761.968989956783,792.947934832476,0.959123181862389,0.0370555704198178,0.781789115956564,1.02601766521674,0.0181256120497855
"CDKN2C",94.7156879438581,67.1533255825878,76.4221841787261,70.5333382218432,165.195922937047,121.982692374624,103.488576760957,63.1912235984749,0.488068059809081,0.554411823160813,0.0750505700122388,1.46856978541907,0.311519612549472
"LINC00698",17.0275394056374,71.4170287941807,203.485574740945,60.8712370955633,12.1956721631377,60.0530177844304,188.660591263338,163.074125415419,0.950163129362015,0.264801855521533,0.741812949411549,1.20147102421534,0.0222018261850726
"PCP4L1",120.256997052314,119.383689924601,163.893358841123,118.843843853243,135.261091263891,159.515828489893,212.472122199487,147.785926157724,0.572432293541705,0.327016521605916,0.120038668058416,1.25441656989758,0.242275873669509
"FAM92B",7.44954848996637,12.7911096347786,25.7809777952329,21.2566224778158,4.43478987750462,6.56829882017208,22.8957028232206,33.6340383669302,0.996574089399641,0.00338071867039461,0.992178560903261,1.00234608337144,0.00149040853265426
"LYAR",254.348869871709,282.470337768028,431.831378070151,372.957103474404,318.196173710956,289.005148087571,440.513322318765,470.876537137023,0.853434919297712,0.177903180775188,0.444377778723821,1.1312385429107,0.0688295914414928
"LOC101930010",32.9908575984225,33.0436998898448,19.3357333464247,26.0876730409557,19.9565544487708,26.2731952806883,18.3165622585765,15.2881992576955,0.683692255302973,-0.473817873968989,0.198578975618629,0.720056553563627,0.165139339652738
"CUL7",1826.20360125461,2081.75309306022,2095.62519506965,2049.33164888397,1674.13317875799,1789.39226429545,1660.39636873996,1700.04775745574,0.0208689942904728,-0.239072719007794,0.000476247516923795,0.847289726252101,1.68049847976168
"OCLN",175.596500120636,301.657002220196,637.158451225041,391.315095614336,143.021973549524,211.123890648388,527.516993047003,526.933267748573,0.971926858501446,-0.0963182691681686,0.839433522972535,0.935417115151689,0.0123664162922561
"SPATA20",237.321330466071,301.657002220196,332.39046371711,335.274909081912,241.696048324002,239.27374273484,254.600215394213,355.705436062383,0.847458281691265,-0.146166260213926,0.43436073077373,0.903648581758778,0.0718816718590676
"LAMC1",2390.24084406635,2909.97744191214,6540.0816171264,5093.85971377476,3307.24455114907,2984.82264956677,6653.49124042791,9264.6487501635,0.852100039903341,0.391258908542796,0.440541892073668,1.31153736385653,0.0695094143559763
"CDS2",7181.36474432758,6613.00368118055,5663.52837208848,6138.33284552562,6215.35801332272,6456.63774022915,6031.64395174924,5786.07381239584,0.864163151304023,-0.0635837702612827,0.465040878300368,0.956884187464309,0.0634042563382791
"MORF4L2",10214.3952009567,9826.76997691869,8500.35667877107,9108.46273174406,9260.94996169902,9226.583185536,9109.74223930302,8189.37873570558,0.812072378855433,-0.0731112001069552,0.358616287842974,0.950585829112875,0.0904052609846164
"CFAP70",30.8624151727178,38.3733289043359,33.1469714510137,28.9863033788397,23.2826468568992,35.6564793095056,19.2323903715053,29.5571852315447,0.827196499899642,-0.284059038348406,0.382787246472283,0.821277091545821,0.0823913118679854
"TMEM184C",1048.25789465955,1040.34358362866,874.711746623973,1039.64208118772,1110.91486431491,983.368166220048,946.050440655476,953.983633680202,0.993754546231674,-0.00320890561385629,0.971522479576024,0.997778227918523,0.00272087151905743
"RASAL2-AS1",28.7339727470131,30.9118482840484,43.2752127277124,32.8511438293516,33.2609240812846,30.9648372950969,50.3705462110854,36.6916782184693,0.917263420568596,0.155143600971986,0.612905396802444,1.11353244995661,0.0375059253215413
"CLN6",875.854058177474,958.267296805499,920.749206972603,926.595498010242,971.218983173511,958.971627745123,1045.87570496472,1016.15564399483,0.494725616476968,0.117208235224512,0.0785085788175426,1.08463395107044,0.305635601650042
"EHBP1",2578.60799874121,2551.82637213834,2272.40904280838,2635.82118724916,2503.43888585136,2520.35009014031,2669.63894918753,2791.62518445521,0.830473841396923,0.0630845167972775,0.388069442568569,1.0446969621147,0.0806740425815069
"TMEM56",59.5963879197309,104.460728684026,175.863098531767,103.384482051195,87.5871000807162,77.8812574391832,85.1720145023807,104.978968236176,0.790800473877119,-0.320954580407219,0.32732101596682,0.80054001323067,0.101933079112847
"TRMT5",852.441191494723,911.366561477978,879.315492658836,860.893210351539,860.349236235896,908.30189398951,823.329473523014,851.043092011719,0.941590176008343,-0.0252194694870853,0.705843281125722,0.982671098671196,0.0261380813112061
"RTP1",62.7890515582879,45.8348095246234,23.9394793812877,52.1753460819114,55.4348734688077,48.7930769498497,45.7914056464413,41.7877446377012,0.975872906881538,0.057071880452098,0.86480229833178,1.04035209945565,0.0106067391305458
"GINS1",498.055527614894,605.445856046189,749.489854475699,575.861227126282,663.00108668694,557.367071311745,636.500538485534,665.546274351679,0.942503806484029,0.0532820535008898,0.70869642542262,1.03762277675128,0.0257168871363116
"TRIM26",1655.92820719824,1430.47242748941,1389.41055332166,1448.34895882936,2183.02531720165,1854.13692409429,1500.12644897742,1466.64791545493,0.529738710263948,0.24135675487464,0.0937299004248376,1.18210382572657,0.275938290157169
"ZNHIT1",1419.67109794502,1175.71616059674,1068.06908008822,1202.93159022185,1186.30629223249,1157.89724915605,1211.64059340484,1118.07697237947,0.903005749104359,-0.0575927617168785,0.566499526432028,0.96086605516798,0.0443094846849981
"C5orf66",37.2477424498318,53.296290144911,35.9092190719315,39.6146146177476,38.8044114281654,42.2247781296776,25.6431871620071,24.4611188123129,0.766208318102348,-0.340147186545499,0.287365430336725,0.789960714428251,0.115653137544352
"MBNL1-AS1",9.57799091567104,11.7251838318804,2.76224762091781,17.3917820273038,12.1956721631377,13.1365976403442,12.8215935810036,7.13449298692459,1,0.132888748147459,0.832305227370924,1.09648703092771,NA
"RAD51C",429.945369992345,422.106617947695,407.891898688863,445.422861921503,568.761801789967,473.855843455271,457.914056464413,468.83811056933,0.393656211349515,0.206088837196008,0.0476796484646691,1.15355663572065,0.404882891602788
"CIDECP",233.064445614662,200.394050944865,169.417854082959,203.870333764506,149.674158365781,165.145798907184,163.017404101331,154.920419144648,0.2375956122031,-0.347227333622301,0.0171620731266724,0.786093413192544,0.624161583950007
"ZNF843",53.2110606426169,43.702957918827,54.3242032113836,40.5808247303756,37.6957139587893,31.9031656979787,27.4748433878648,43.8261712053939,0.548816275813813,-0.450446653011731,0.10395311901099,0.731816245312856,0.260573017579523
"GNAS-AS1",11.7064333413757,13.8570354376769,21.1772317603699,16.4255719146758,24.3913443262754,17.8282396547528,23.8115309361495,30.5763985153911,0.576470291189774,0.602722472547595,0.123256749182124,1.5185795365617,0.23922306947042
"SLC39A11",260.734197148823,306.986631234687,314.89622878463,224.160746129694,232.826468568992,243.965384749249,232.620340683922,213.015576323891,0.48698557103517,-0.26257826713983,0.0744625246962941,0.833596851030886,0.312483906367786
"LINC01138",260.734197148823,286.734040979621,371.061930409959,287.930613563141,232.826468568992,298.388432116389,318.708183299231,297.61027888314,0.927597877197282,-0.0720562772863689,0.657331557250647,0.951281167611417,0.0326402539134829
"IGDCC4",1576.11161623431,1564.77907865459,1521.99843912571,1450.28137905461,1763.93767377746,1718.07930567644,1240.03126490563,1350.45760109644,0.989680139026117,-0.00988290651392038,0.938933197558221,0.9931731010939,0.00450514510117606
"VWA7",54.2752818554692,71.4170287941807,56.1657016253288,61.8374472081913,58.7609658769362,91.9561834824091,54.9496867757295,62.1720103146286,0.909150088457953,0.139165590874026,0.585434390655707,1.10126799311508,0.0413644146785763
"TCTEX1D2",405.468282096741,391.194769663647,391.318412963356,370.05847313652,347.022307914736,340.613210246066,355.341307816384,368.955208752386,0.553969766733345,-0.141632870656906,0.108840682880801,0.906492588320216,0.2565139365336
"AK1",1419.67109794502,1143.73838650979,926.273702214439,1288.92429024574,1177.43671247748,1218.88859534336,1170.42832832304,1085.46214729638,0.958166892927307,-0.0381967580620985,0.778984580897667,0.973871440662679,0.0185588391837612
"APLNR",73.4312636868113,104.460728684026,174.021600117822,99.5196416006829,124.174116570129,134.180961612087,168.512372778904,95.8060486815588,0.874993426764265,0.210198636719939,0.493683241626889,1.15684745288335,0.0579952095270935
"AGAP5",92.5872455181534,132.174799559379,151.92361915048,110.147952839591,105.326259590735,118.229378763097,92.4986394058113,83.5754892754023,0.682027534311047,-0.286253704625199,0.197693915851556,0.820028692661176,0.166198091974067
"COL4A6",106.422121285234,424.238469553491,1071.75207691611,501.463048453927,108.652351998863,250.533683569421,683.207772244904,823.524333347867,0.971753783724637,-0.173217699422027,0.835009286899806,0.886862469511795,0.0124437596778828
"MARS",7933.76914181418,8507.15383293069,8166.12471664002,7224.35301211948,7200.99006359812,7264.53849511032,7634.34314937469,6610.61735902755,0.389191405191136,-0.148758970813676,0.0464845140576842,0.902026066117371,0.409836759152088
"C19orf57",110.679006136643,87.405915837654,80.1051810066165,95.654801150171,104.217562121359,116.352721957334,99.8252643092419,76.4409962884777,0.931480861533163,0.0886913155184796,0.670312496340422,1.06340511837312,0.0308260638122115
"ITPR1",207.523136506206,165.218499449224,164.814108048096,198.073073088738,609.783608156885,359.379778303701,191.408075602124,304.744771870065,0.0658894369313443,0.993184307089944,0.00209206631746573,1.99057372705207,1.18118420376913
"ARHGAP1",1390.93712519801,1231.14430234744,1388.48980411469,1267.66766776792,1329.32826578201,1293.9548675739,1302.30757658479,1391.22613245029,0.980319292037759,0.0100403651665919,0.886052945215453,1.00698372406162,0.00863245064869472
"NMRK2",13.8348757670804,11.7251838318804,94.8371683181781,16.4255719146758,8.86957975500924,13.1365976403442,115.394342229032,137.59379331926,0.76770306221548,1.00512405908675,0.292758197606189,2.00711608393146,0.114806727075016
"SPATA24",18.0917606184897,34.109625692743,38.6714666928493,35.7497741672356,27.7174367344039,23.4582100720431,39.3806088559395,42.8069579215475,0.97271048779629,0.0718308124203603,0.846507694810388,1.05104964327788,0.0120164015219673
"HAPLN2",46.8257333655029,42.6370321159288,46.9582095556028,28.0200932662117,36.5870164894131,28.1498520864518,33.8856401783665,19.365052393081,0.625387826795168,-0.478983775421364,0.15148047055888,0.717482836084978,0.203850576574279
"FTSJ1",1129.13870683633,1081.91468994169,946.530184767836,1187.4722284198,1052.15389843797,1111.91915741484,1112.73115720852,1059.98181520022,0.994776372287969,-0.00200526014732822,0.981895002812235,0.998611025102382,0.00227453854767584
"SMG1P5",522.532615510498,603.314004440392,415.257892344644,478.274005750855,459.000752321728,576.133639369379,533.927789837505,502.47214893626,0.960552604803638,0.0387413345943175,0.784703896565207,1.02721724980311,0.0174788459502849
"EIF6",1805.98339821042,1673.5035105502,1655.50707413674,1699.56358811263,1728.45935475742,1704.94270803609,1704.35611816054,1720.43202313267,0.985813394974772,0.00523293939175541,0.920329306764758,1.00363378342594,0.0062052850612845
"CCNA1",325.651691132815,396.524398678138,302.005739887014,345.90322032082,245.02214073213,293.69679010198,300.391621040655,195.688950498503,0.256734150681062,-0.402761830123713,0.0200054741057087,0.756408861437068,0.590516357795803
"LTBP3",141.541421309361,192.932570324578,304.767987507932,228.025586580206,175.174200161432,157.63917168413,180.418138246979,233.399842000819,0.831718625428535,-0.218103780009541,0.392751716908702,0.859694642038457,0.0800235728580055
"CLYBL",84.0734758153347,92.7355448521451,164.814108048096,103.384482051195,79.8262177950831,72.2512870218928,118.141826567818,123.324807345411,0.897448300260479,-0.178973595891777,0.552491873089686,0.883331218002444,0.0469905606419056
"ZFP90",3013.87447479782,3267.06258588304,2776.97960822937,2964.33262554267,2466.85186936194,2828.12180628552,2615.60509052472,2551.09084946746,0.160663338682013,-0.200032677716518,0.00830323401399814,0.870530845142569,0.794083212375046
"AGAP9",157.504739502146,186.537015507188,218.217562052507,161.357088808874,150.782855835157,208.308905439743,133.710904487608,186.516030943886,0.924606331042366,-0.0917909869060011,0.647220097038345,0.938357132866621,0.0340431371499912
